source_roi,target_roi,diff_rate
superiorparietal-lh (-0.34),lateraloccipital-rh (-0.29),0.0
superiorparietal-rh,lateraloccipital-rh (-0.29),0.08333333333333348
superiortemporal-lh,lateraloccipital-rh (-0.29),0.08333333333333337
superiortemporal-rh (-0.32),lateraloccipital-rh (-0.29),0.0
supramarginal-lh (-0.36),lateraloccipital-rh (-0.29),0.0
temporalpole-lh (-0.21),lateraloccipital-rh (-0.29),0.0
temporalpole-rh (-0.30),lateraloccipital-rh (-0.29),0.0
bankssts-rh (-0.23),lateralorbitofrontal-lh,0.0
bankssts-rh (-0.29),lateralorbitofrontal-lh,0.5
caudalanteriorcingulate-lh (-0.38),lateralorbitofrontal-lh,0.0
caudalanteriorcingulate-rh (-0.33),lateralorbitofrontal-lh,0.0
caudalmiddlefrontal-lh,lateralorbitofrontal-lh,0.16666666666666685
caudalmiddlefrontal-rh (-0.38),lateralorbitofrontal-lh,0.0
cuneus-lh,lateralorbitofrontal-lh,0.0
entorhinal-lh,lateralorbitofrontal-lh,0.2500000000000001
entorhinal-lh (-0.35),lateralorbitofrontal-lh,0.0
entorhinal-rh,lateralorbitofrontal-lh,0.41666666666666674
entorhinal-rh (-0.27),lateralorbitofrontal-lh,0.5
frontalpole-rh (-0.28),lateralorbitofrontal-lh,0.0
fusiform-rh (-0.23),lateralorbitofrontal-lh,0.08333333333333315
fusiform-rh (-0.24),lateralorbitofrontal-lh,0.0
inferiorparietal-lh,lateralorbitofrontal-lh,0.15551181102362222
inferiorparietal-rh (-0.26),lateralorbitofrontal-lh,0.0
inferiortemporal-lh (-0.29),lateralorbitofrontal-lh,0.0
inferiortemporal-lh (-0.30),lateralorbitofrontal-lh,0.3333333333333335
insula-lh,lateralorbitofrontal-lh,0.41666666666666663
lateraloccipital-lh (-0.31),lateralorbitofrontal-lh,0.0
lateraloccipital-rh,lateralorbitofrontal-lh,0.08333333333333337
lateraloccipital-rh (-0.29),lateralorbitofrontal-lh,0.25
lateralorbitofrontal-lh (-0.27),lateralorbitofrontal-lh,0.0
lateralorbitofrontal-rh (-0.25),lateralorbitofrontal-lh,0.0
lingual-lh,lateralorbitofrontal-lh,0.25
lingual-lh (-0.34),lateralorbitofrontal-lh,0.3333333333333335
lingual-rh (-0.28),lateralorbitofrontal-lh,0.3333333333333335
medialorbitofrontal-lh,lateralorbitofrontal-lh,0.08333333333333326
medialorbitofrontal-rh,lateralorbitofrontal-lh,0.08333333333333326
middletemporal-rh (-0.30),lateralorbitofrontal-lh,0.0
paracentral-lh (-0.26),lateralorbitofrontal-lh,0.08333333333333315
paracentral-lh (-0.29),lateralorbitofrontal-lh,0.0
paracentral-rh (-0.22),lateralorbitofrontal-lh,0.0
parahippocampal-lh (-0.39),lateralorbitofrontal-lh,0.0
parahippocampal-rh,lateralorbitofrontal-lh,0.41666666666666663
parahippocampal-rh (-0.28),lateralorbitofrontal-lh,0.5
parsopercularis-lh,lateralorbitofrontal-lh,0.2777777777777778
parsopercularis-rh (-0.22),lateralorbitofrontal-lh,0.08333333333333315
parsorbitalis-rh (-0.28),lateralorbitofrontal-lh,0.0
parstriangularis-lh,lateralorbitofrontal-lh,0.2499999999999999
parstriangularis-rh,lateralorbitofrontal-lh,0.08333333333333337
pericalcarine-rh,lateralorbitofrontal-lh,0.0
posteriorcingulate-lh,lateralorbitofrontal-lh,0.17875318066157742
posteriorcingulate-rh,lateralorbitofrontal-lh,0.1893524851801185
precentral-lh,lateralorbitofrontal-lh,0.08333333333333315
precentral-rh (-0.26),lateralorbitofrontal-lh,0.0
precuneus-lh,lateralorbitofrontal-lh,0.2499999999999999
precuneus-rh,lateralorbitofrontal-lh,0.41666666666666674
rostralanteriorcingulate-lh (-0.27),lateralorbitofrontal-lh,0.0
rostralanteriorcingulate-lh (-0.33),lateralorbitofrontal-lh,0.0
rostralanteriorcingulate-rh (-0.32),lateralorbitofrontal-lh,0.0
rostralmiddlefrontal-lh,lateralorbitofrontal-lh,0.16666666666666663
rostralmiddlefrontal-rh (-0.29),lateralorbitofrontal-lh,0.0
superiorfrontal-lh (-0.25),lateralorbitofrontal-lh,0.0
superiorparietal-lh (-0.34),lateralorbitofrontal-lh,0.0
superiorparietal-rh,lateralorbitofrontal-lh,0.25
superiortemporal-lh,lateralorbitofrontal-lh,0.08333333333333337
superiortemporal-rh (-0.32),lateralorbitofrontal-lh,0.25
supramarginal-lh (-0.36),lateralorbitofrontal-lh,0.0
temporalpole-lh (-0.21),lateralorbitofrontal-lh,0.0
temporalpole-rh (-0.30),lateralorbitofrontal-lh,0.25
bankssts-rh (-0.23),lateralorbitofrontal-lh (-0.27),0.0
bankssts-rh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
caudalanteriorcingulate-lh (-0.38),lateralorbitofrontal-lh (-0.27),0.0
caudalanteriorcingulate-rh (-0.33),lateralorbitofrontal-lh (-0.27),0.0
caudalmiddlefrontal-lh,lateralorbitofrontal-lh (-0.27),0.0
caudalmiddlefrontal-rh (-0.38),lateralorbitofrontal-lh (-0.27),0.0
cuneus-lh,lateralorbitofrontal-lh (-0.27),0.0
entorhinal-lh,lateralorbitofrontal-lh (-0.27),0.0
entorhinal-lh (-0.35),lateralorbitofrontal-lh (-0.27),0.0
entorhinal-rh,lateralorbitofrontal-lh (-0.27),0.0
entorhinal-rh (-0.27),lateralorbitofrontal-lh (-0.27),0.0
frontalpole-rh (-0.28),lateralorbitofrontal-lh (-0.27),0.0
fusiform-rh (-0.23),lateralorbitofrontal-lh (-0.27),0.0
fusiform-rh (-0.24),lateralorbitofrontal-lh (-0.27),0.0
inferiorparietal-lh,lateralorbitofrontal-lh (-0.27),0.0
inferiorparietal-rh (-0.26),lateralorbitofrontal-lh (-0.27),0.0
inferiortemporal-lh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
inferiortemporal-lh (-0.30),lateralorbitofrontal-lh (-0.27),0.0
insula-lh,lateralorbitofrontal-lh (-0.27),0.0
lateraloccipital-lh (-0.31),lateralorbitofrontal-lh (-0.27),0.0
lateraloccipital-rh,lateralorbitofrontal-lh (-0.27),0.0
lateraloccipital-rh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
lateralorbitofrontal-lh,lateralorbitofrontal-lh (-0.27),0.0
lateralorbitofrontal-rh (-0.25),lateralorbitofrontal-lh (-0.27),0.0
lingual-lh,lateralorbitofrontal-lh (-0.27),0.0
lingual-lh (-0.34),lateralorbitofrontal-lh (-0.27),0.0
lingual-rh (-0.28),lateralorbitofrontal-lh (-0.27),0.0
medialorbitofrontal-lh,lateralorbitofrontal-lh (-0.27),0.0
medialorbitofrontal-rh,lateralorbitofrontal-lh (-0.27),0.0
middletemporal-rh (-0.30),lateralorbitofrontal-lh (-0.27),0.0
paracentral-lh (-0.26),lateralorbitofrontal-lh (-0.27),0.0
paracentral-lh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
paracentral-rh (-0.22),lateralorbitofrontal-lh (-0.27),0.0
parahippocampal-lh (-0.39),lateralorbitofrontal-lh (-0.27),0.0
parahippocampal-rh,lateralorbitofrontal-lh (-0.27),0.0
parahippocampal-rh (-0.28),lateralorbitofrontal-lh (-0.27),0.0
parsopercularis-lh,lateralorbitofrontal-lh (-0.27),0.0
parsopercularis-rh (-0.22),lateralorbitofrontal-lh (-0.27),0.0
parsorbitalis-rh (-0.28),lateralorbitofrontal-lh (-0.27),0.0
parstriangularis-lh,lateralorbitofrontal-lh (-0.27),0.0
parstriangularis-rh,lateralorbitofrontal-lh (-0.27),0.0
pericalcarine-rh,lateralorbitofrontal-lh (-0.27),0.0
posteriorcingulate-lh,lateralorbitofrontal-lh (-0.27),0.0
posteriorcingulate-rh,lateralorbitofrontal-lh (-0.27),0.0
precentral-lh,lateralorbitofrontal-lh (-0.27),0.0
precentral-rh (-0.26),lateralorbitofrontal-lh (-0.27),0.0
precuneus-lh,lateralorbitofrontal-lh (-0.27),0.0
precuneus-rh,lateralorbitofrontal-lh (-0.27),0.0
rostralanteriorcingulate-lh (-0.27),lateralorbitofrontal-lh (-0.27),0.0
rostralanteriorcingulate-lh (-0.33),lateralorbitofrontal-lh (-0.27),0.0
rostralanteriorcingulate-rh (-0.32),lateralorbitofrontal-lh (-0.27),0.0
rostralmiddlefrontal-lh,lateralorbitofrontal-lh (-0.27),0.0
rostralmiddlefrontal-rh (-0.29),lateralorbitofrontal-lh (-0.27),0.0
superiorfrontal-lh (-0.25),lateralorbitofrontal-lh (-0.27),0.0
superiorparietal-lh (-0.34),lateralorbitofrontal-lh (-0.27),0.0
superiorparietal-rh,lateralorbitofrontal-lh (-0.27),0.0
superiortemporal-lh,lateralorbitofrontal-lh (-0.27),0.0
superiortemporal-rh (-0.32),lateralorbitofrontal-lh (-0.27),0.0
supramarginal-lh (-0.36),lateralorbitofrontal-lh (-0.27),0.0
temporalpole-lh (-0.21),lateralorbitofrontal-lh (-0.27),0.0
temporalpole-rh (-0.30),lateralorbitofrontal-lh (-0.27),0.0
bankssts-rh (-0.23),lateralorbitofrontal-rh (-0.25),0.0
bankssts-rh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
caudalanteriorcingulate-lh (-0.38),lateralorbitofrontal-rh (-0.25),0.0
caudalanteriorcingulate-rh (-0.33),lateralorbitofrontal-rh (-0.25),0.0
caudalmiddlefrontal-lh,lateralorbitofrontal-rh (-0.25),0.0
caudalmiddlefrontal-rh (-0.38),lateralorbitofrontal-rh (-0.25),0.0
cuneus-lh,lateralorbitofrontal-rh (-0.25),0.0
entorhinal-lh,lateralorbitofrontal-rh (-0.25),0.0
entorhinal-lh (-0.35),lateralorbitofrontal-rh (-0.25),0.0
entorhinal-rh,lateralorbitofrontal-rh (-0.25),0.0
entorhinal-rh (-0.27),lateralorbitofrontal-rh (-0.25),0.0
frontalpole-rh (-0.28),lateralorbitofrontal-rh (-0.25),0.0
fusiform-rh (-0.23),lateralorbitofrontal-rh (-0.25),0.0
fusiform-rh (-0.24),lateralorbitofrontal-rh (-0.25),0.0
inferiorparietal-lh,lateralorbitofrontal-rh (-0.25),0.0
inferiorparietal-rh (-0.26),lateralorbitofrontal-rh (-0.25),0.0
inferiortemporal-lh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
inferiortemporal-lh (-0.30),lateralorbitofrontal-rh (-0.25),0.0
insula-lh,lateralorbitofrontal-rh (-0.25),0.0
lateraloccipital-lh (-0.31),lateralorbitofrontal-rh (-0.25),0.0
lateraloccipital-rh,lateralorbitofrontal-rh (-0.25),0.0
lateraloccipital-rh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
lateralorbitofrontal-lh,lateralorbitofrontal-rh (-0.25),0.0
lateralorbitofrontal-lh (-0.27),lateralorbitofrontal-rh (-0.25),0.0
lingual-lh,lateralorbitofrontal-rh (-0.25),0.0
lingual-lh (-0.34),lateralorbitofrontal-rh (-0.25),0.0
lingual-rh (-0.28),lateralorbitofrontal-rh (-0.25),0.0
medialorbitofrontal-lh,lateralorbitofrontal-rh (-0.25),0.0
medialorbitofrontal-rh,lateralorbitofrontal-rh (-0.25),0.0
middletemporal-rh (-0.30),lateralorbitofrontal-rh (-0.25),0.0
paracentral-lh (-0.26),lateralorbitofrontal-rh (-0.25),0.0
paracentral-lh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
paracentral-rh (-0.22),lateralorbitofrontal-rh (-0.25),0.0
parahippocampal-lh (-0.39),lateralorbitofrontal-rh (-0.25),0.0
parahippocampal-rh,lateralorbitofrontal-rh (-0.25),0.0
parahippocampal-rh (-0.28),lateralorbitofrontal-rh (-0.25),0.0
parsopercularis-lh,lateralorbitofrontal-rh (-0.25),0.0
parsopercularis-rh (-0.22),lateralorbitofrontal-rh (-0.25),0.0
parsorbitalis-rh (-0.28),lateralorbitofrontal-rh (-0.25),0.0
parstriangularis-lh,lateralorbitofrontal-rh (-0.25),0.0
parstriangularis-rh,lateralorbitofrontal-rh (-0.25),0.0
pericalcarine-rh,lateralorbitofrontal-rh (-0.25),0.0
posteriorcingulate-lh,lateralorbitofrontal-rh (-0.25),0.0
posteriorcingulate-rh,lateralorbitofrontal-rh (-0.25),0.0
precentral-lh,lateralorbitofrontal-rh (-0.25),0.0
precentral-rh (-0.26),lateralorbitofrontal-rh (-0.25),0.0
precuneus-lh,lateralorbitofrontal-rh (-0.25),0.0
precuneus-rh,lateralorbitofrontal-rh (-0.25),0.0
rostralanteriorcingulate-lh (-0.27),lateralorbitofrontal-rh (-0.25),0.0
rostralanteriorcingulate-lh (-0.33),lateralorbitofrontal-rh (-0.25),0.0
rostralanteriorcingulate-rh (-0.32),lateralorbitofrontal-rh (-0.25),0.0
rostralmiddlefrontal-lh,lateralorbitofrontal-rh (-0.25),0.0
rostralmiddlefrontal-rh (-0.29),lateralorbitofrontal-rh (-0.25),0.0
superiorfrontal-lh (-0.25),lateralorbitofrontal-rh (-0.25),0.0
superiorparietal-lh (-0.34),lateralorbitofrontal-rh (-0.25),0.0
superiorparietal-rh,lateralorbitofrontal-rh (-0.25),0.0
superiortemporal-lh,lateralorbitofrontal-rh (-0.25),0.0
superiortemporal-rh (-0.32),lateralorbitofrontal-rh (-0.25),0.0
supramarginal-lh (-0.36),lateralorbitofrontal-rh (-0.25),0.0
temporalpole-lh (-0.21),lateralorbitofrontal-rh (-0.25),0.0
temporalpole-rh (-0.30),lateralorbitofrontal-rh (-0.25),0.0
bankssts-rh (-0.23),lingual-lh,0.0
bankssts-rh (-0.29),lingual-lh,0.33333333333333326
caudalanteriorcingulate-lh (-0.38),lingual-lh,0.0
caudalanteriorcingulate-rh (-0.33),lingual-lh,0.0
caudalmiddlefrontal-lh,lingual-lh,0.22222222222222232
caudalmiddlefrontal-rh (-0.38),lingual-lh,0.0
cuneus-lh,lingual-lh,0.2499999999999999
entorhinal-lh,lingual-lh,0.0
entorhinal-lh (-0.35),lingual-lh,0.0
entorhinal-rh,lingual-lh,0.33333333333333337
entorhinal-rh (-0.27),lingual-lh,0.33333333333333326
frontalpole-rh (-0.28),lingual-lh,0.0
fusiform-rh (-0.23),lingual-lh,0.25
fusiform-rh (-0.24),lingual-lh,0.0
inferiorparietal-lh,lingual-lh,0.07217847769028868
inferiorparietal-rh (-0.26),lingual-lh,0.0
inferiortemporal-lh (-0.29),lingual-lh,0.0
inferiortemporal-lh (-0.30),lingual-lh,0.0
insula-lh,lingual-lh,0.16666666666666652
lateraloccipital-lh (-0.31),lingual-lh,0.0
lateraloccipital-rh,lingual-lh,0.08333333333333326
lateraloccipital-rh (-0.29),lingual-lh,0.08333333333333348
lateralorbitofrontal-lh,lingual-lh,0.25
lateralorbitofrontal-lh (-0.27),lingual-lh,0.0
lateralorbitofrontal-rh (-0.25),lingual-lh,0.0
lingual-lh (-0.34),lingual-lh,0.0
lingual-rh (-0.28),lingual-lh,0.0
medialorbitofrontal-lh,lingual-lh,0.2500000000000001
medialorbitofrontal-rh,lingual-lh,0.04166666666666652
middletemporal-rh (-0.30),lingual-lh,0.0
paracentral-lh (-0.26),lingual-lh,0.25
paracentral-lh (-0.29),lingual-lh,0.0
paracentral-rh (-0.22),lingual-lh,0.0
parahippocampal-lh (-0.39),lingual-lh,0.0
parahippocampal-rh,lingual-lh,0.33333333333333326
parahippocampal-rh (-0.28),lingual-lh,0.33333333333333326
parsopercularis-lh,lingual-lh,0.11111111111111116
parsopercularis-rh (-0.22),lingual-lh,0.25
parsorbitalis-rh (-0.28),lingual-lh,0.0
parstriangularis-lh,lingual-lh,0.16666666666666674
parstriangularis-rh,lingual-lh,0.11363636363636365
pericalcarine-rh,lingual-lh,0.08333333333333337
posteriorcingulate-lh,lingual-lh,0.10687022900763365
posteriorcingulate-rh,lingual-lh,0.09097127222982204
precentral-lh,lingual-lh,0.08333333333333337
precentral-rh (-0.26),lingual-lh,0.0
precuneus-lh,lingual-lh,0.08333333333333326
precuneus-rh,lingual-lh,0.16666666666666652
rostralanteriorcingulate-lh (-0.27),lingual-lh,0.0
rostralanteriorcingulate-lh (-0.33),lingual-lh,0.0
rostralanteriorcingulate-rh (-0.32),lingual-lh,0.0
rostralmiddlefrontal-lh,lingual-lh,0.16666666666666674
rostralmiddlefrontal-rh (-0.29),lingual-lh,0.0
superiorfrontal-lh (-0.25),lingual-lh,0.0
superiorparietal-lh (-0.34),lingual-lh,0.0
superiorparietal-rh,lingual-lh,0.08333333333333315
superiortemporal-lh,lingual-lh,0.16666666666666663
superiortemporal-rh (-0.32),lingual-lh,0.08333333333333348
supramarginal-lh (-0.36),lingual-lh,0.0
temporalpole-lh (-0.21),lingual-lh,0.0
temporalpole-rh (-0.30),lingual-lh,0.08333333333333348
bankssts-rh (-0.23),lingual-lh (-0.34),0.0
bankssts-rh (-0.29),lingual-lh (-0.34),0.16666666666666663
caudalanteriorcingulate-lh (-0.38),lingual-lh (-0.34),0.0
caudalanteriorcingulate-rh (-0.33),lingual-lh (-0.34),0.0
caudalmiddlefrontal-lh,lingual-lh (-0.34),-0.11111111111111116
caudalmiddlefrontal-rh (-0.38),lingual-lh (-0.34),0.0
cuneus-lh,lingual-lh (-0.34),0.2499999999999999
entorhinal-lh,lingual-lh (-0.34),0.08333333333333337
entorhinal-lh (-0.35),lingual-lh (-0.34),0.0
entorhinal-rh,lingual-lh (-0.34),0.08333333333333337
entorhinal-rh (-0.27),lingual-lh (-0.34),0.16666666666666663
frontalpole-rh (-0.28),lingual-lh (-0.34),0.0
fusiform-rh (-0.23),lingual-lh (-0.34),-0.16666666666666652
fusiform-rh (-0.24),lingual-lh (-0.34),0.0
inferiorparietal-lh,lingual-lh (-0.34),-0.07217847769028862
inferiorparietal-rh (-0.26),lingual-lh (-0.34),0.0
inferiortemporal-lh (-0.29),lingual-lh (-0.34),0.0
inferiortemporal-lh (-0.30),lingual-lh (-0.34),0.0
insula-lh,lingual-lh (-0.34),0.08333333333333315
lateraloccipital-lh (-0.31),lingual-lh (-0.34),0.0
lateraloccipital-rh,lingual-lh (-0.34),-0.41666666666666663
lateraloccipital-rh (-0.29),lingual-lh (-0.34),0.16666666666666652
lateralorbitofrontal-lh,lingual-lh (-0.34),0.25
lateralorbitofrontal-lh (-0.27),lingual-lh (-0.34),0.0
lateralorbitofrontal-rh (-0.25),lingual-lh (-0.34),0.0
lingual-lh,lingual-lh (-0.34),0.08333333333333337
lingual-rh (-0.28),lingual-lh (-0.34),0.0
medialorbitofrontal-lh,lingual-lh (-0.34),0.16666666666666685
medialorbitofrontal-rh,lingual-lh (-0.34),-0.08333333333333337
middletemporal-rh (-0.30),lingual-lh (-0.34),0.0
paracentral-lh (-0.26),lingual-lh (-0.34),-0.16666666666666652
paracentral-lh (-0.29),lingual-lh (-0.34),0.0
paracentral-rh (-0.22),lingual-lh (-0.34),0.0
parahippocampal-lh (-0.39),lingual-lh (-0.34),0.0
parahippocampal-rh,lingual-lh (-0.34),0.08333333333333337
parahippocampal-rh (-0.28),lingual-lh (-0.34),0.16666666666666663
parsopercularis-lh,lingual-lh (-0.34),-0.05555555555555547
parsopercularis-rh (-0.22),lingual-lh (-0.34),-0.16666666666666652
parsorbitalis-rh (-0.28),lingual-lh (-0.34),0.0
parstriangularis-lh,lingual-lh (-0.34),-0.16666666666666674
parstriangularis-rh,lingual-lh (-0.34),-0.05681818181818177
pericalcarine-rh,lingual-lh (-0.34),0.0
posteriorcingulate-lh,lingual-lh (-0.34),-0.024173027989821905
posteriorcingulate-rh,lingual-lh (-0.34),-0.04537163702690383
precentral-lh,lingual-lh (-0.34),-0.41666666666666674
precentral-rh (-0.26),lingual-lh (-0.34),0.0
precuneus-lh,lingual-lh (-0.34),-0.16666666666666663
precuneus-rh,lingual-lh (-0.34),0.08333333333333326
rostralanteriorcingulate-lh (-0.27),lingual-lh (-0.34),0.0
rostralanteriorcingulate-lh (-0.33),lingual-lh (-0.34),0.0
rostralanteriorcingulate-rh (-0.32),lingual-lh (-0.34),0.0
rostralmiddlefrontal-lh,lingual-lh (-0.34),0.0
rostralmiddlefrontal-rh (-0.29),lingual-lh (-0.34),0.0
superiorfrontal-lh (-0.25),lingual-lh (-0.34),0.0
superiorparietal-lh (-0.34),lingual-lh (-0.34),0.0
superiorparietal-rh,lingual-lh (-0.34),-0.16666666666666652
superiortemporal-lh,lingual-lh (-0.34),-0.16666666666666663
superiortemporal-rh (-0.32),lingual-lh (-0.34),0.16666666666666652
supramarginal-lh (-0.36),lingual-lh (-0.34),0.0
temporalpole-lh (-0.21),lingual-lh (-0.34),0.0
temporalpole-rh (-0.30),lingual-lh (-0.34),0.16666666666666652
bankssts-rh (-0.23),lingual-rh (-0.28),0.0
bankssts-rh (-0.29),lingual-rh (-0.28),0.16666666666666663
caudalanteriorcingulate-lh (-0.38),lingual-rh (-0.28),0.0
caudalanteriorcingulate-rh (-0.33),lingual-rh (-0.28),0.0
caudalmiddlefrontal-lh,lingual-rh (-0.28),-0.11111111111111116
caudalmiddlefrontal-rh (-0.38),lingual-rh (-0.28),0.0
cuneus-lh,lingual-rh (-0.28),0.2499999999999999
entorhinal-lh,lingual-rh (-0.28),0.08333333333333337
entorhinal-lh (-0.35),lingual-rh (-0.28),0.0
entorhinal-rh,lingual-rh (-0.28),0.08333333333333337
entorhinal-rh (-0.27),lingual-rh (-0.28),0.16666666666666663
frontalpole-rh (-0.28),lingual-rh (-0.28),0.0
fusiform-rh (-0.23),lingual-rh (-0.28),-0.16666666666666652
fusiform-rh (-0.24),lingual-rh (-0.28),0.0
inferiorparietal-lh,lingual-rh (-0.28),-0.07217847769028862
inferiorparietal-rh (-0.26),lingual-rh (-0.28),0.0
inferiortemporal-lh (-0.29),lingual-rh (-0.28),0.0
inferiortemporal-lh (-0.30),lingual-rh (-0.28),0.0
insula-lh,lingual-rh (-0.28),0.08333333333333315
lateraloccipital-lh (-0.31),lingual-rh (-0.28),0.0
lateraloccipital-rh,lingual-rh (-0.28),-0.41666666666666663
lateraloccipital-rh (-0.29),lingual-rh (-0.28),0.16666666666666652
lateralorbitofrontal-lh,lingual-rh (-0.28),0.25
lateralorbitofrontal-lh (-0.27),lingual-rh (-0.28),0.0
lateralorbitofrontal-rh (-0.25),lingual-rh (-0.28),0.0
lingual-lh,lingual-rh (-0.28),0.08333333333333337
lingual-lh (-0.34),lingual-rh (-0.28),0.0
medialorbitofrontal-lh,lingual-rh (-0.28),0.16666666666666685
medialorbitofrontal-rh,lingual-rh (-0.28),-0.08333333333333337
middletemporal-rh (-0.30),lingual-rh (-0.28),0.0
paracentral-lh (-0.26),lingual-rh (-0.28),-0.16666666666666652
paracentral-lh (-0.29),lingual-rh (-0.28),0.0
paracentral-rh (-0.22),lingual-rh (-0.28),0.0
parahippocampal-lh (-0.39),lingual-rh (-0.28),0.0
parahippocampal-rh,lingual-rh (-0.28),0.08333333333333337
parahippocampal-rh (-0.28),lingual-rh (-0.28),0.16666666666666663
parsopercularis-lh,lingual-rh (-0.28),-0.05555555555555547
parsopercularis-rh (-0.22),lingual-rh (-0.28),-0.16666666666666652
parsorbitalis-rh (-0.28),lingual-rh (-0.28),0.0
parstriangularis-lh,lingual-rh (-0.28),-0.16666666666666674
parstriangularis-rh,lingual-rh (-0.28),-0.05681818181818177
pericalcarine-rh,lingual-rh (-0.28),0.0
posteriorcingulate-lh,lingual-rh (-0.28),-0.024173027989821905
posteriorcingulate-rh,lingual-rh (-0.28),-0.04537163702690383
precentral-lh,lingual-rh (-0.28),-0.41666666666666674
precentral-rh (-0.26),lingual-rh (-0.28),0.0
precuneus-lh,lingual-rh (-0.28),-0.16666666666666663
precuneus-rh,lingual-rh (-0.28),0.08333333333333326
rostralanteriorcingulate-lh (-0.27),lingual-rh (-0.28),0.0
rostralanteriorcingulate-lh (-0.33),lingual-rh (-0.28),0.0
rostralanteriorcingulate-rh (-0.32),lingual-rh (-0.28),0.0
rostralmiddlefrontal-lh,lingual-rh (-0.28),0.0
rostralmiddlefrontal-rh (-0.29),lingual-rh (-0.28),0.0
superiorfrontal-lh (-0.25),lingual-rh (-0.28),0.0
superiorparietal-lh (-0.34),lingual-rh (-0.28),0.0
superiorparietal-rh,lingual-rh (-0.28),-0.16666666666666652
superiortemporal-lh,lingual-rh (-0.28),-0.16666666666666663
superiortemporal-rh (-0.32),lingual-rh (-0.28),0.16666666666666652
supramarginal-lh (-0.36),lingual-rh (-0.28),0.0
temporalpole-lh (-0.21),lingual-rh (-0.28),0.0
temporalpole-rh (-0.30),lingual-rh (-0.28),0.16666666666666652
bankssts-rh (-0.23),medialorbitofrontal-lh,0.0
bankssts-rh (-0.29),medialorbitofrontal-lh,-0.08333333333333326
caudalanteriorcingulate-lh (-0.38),medialorbitofrontal-lh,0.0
caudalanteriorcingulate-rh (-0.33),medialorbitofrontal-lh,0.0
caudalmiddlefrontal-lh,medialorbitofrontal-lh,-0.2777777777777777
caudalmiddlefrontal-rh (-0.38),medialorbitofrontal-lh,0.0
cuneus-lh,medialorbitofrontal-lh,-0.41666666666666674
entorhinal-lh,medialorbitofrontal-lh,0.08333333333333337
entorhinal-lh (-0.35),medialorbitofrontal-lh,0.0
entorhinal-rh,medialorbitofrontal-lh,-0.08333333333333337
entorhinal-rh (-0.27),medialorbitofrontal-lh,-0.08333333333333326
